"filename", "language", "Markdown", "Java", "Python", "Scala", "Java Properties", "YAML", "CSS", "XML", "HTML", "JavaScript", "JavaScript JSX", "JSON", "Log", "C++", "Haskell", "Go", "C#", "Go Module File", "Properties", "JSON with Comments", "comment", "blank", "total"
"c:\Users\where\Documents\github\code\contest\00000c361d112\d116\q4\t4 copy 2.py", "Python", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 26, 141
"c:\Users\where\Documents\github\code\contest\00000c361d112\d116\q4\t4 copy 3.py", "Python", 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 40, 202
"c:\Users\where\Documents\github\code\contest\00000c361d112\d116\q4\t4 copy 4.py", "Python", 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 41, 210
"c:\Users\where\Documents\github\code\contest\00000c361d112\d116\q4\t4 copy 5.py", "Python", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 67
"c:\Users\where\Documents\github\code\contest\00000c361d112\d116\q4\t4 copy 6.py", "Python", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 126
"c:\Users\where\Documents\github\code\contest\00000c361d112\d116\q4\t4 copy.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 39
"c:\Users\where\Documents\github\code\contest\00000c361d112\d116\q4\t4.py", "Python", 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22, 139
"c:\Users\where\Documents\github\code\contest\00000c361d112\d117\q1\t1.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23
"c:\Users\where\Documents\github\code\contest\00000c361d112\d117\q2\t2.py", "Python", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 31
"c:\Users\where\Documents\github\code\contest\00000c361d112\d117\q3\t3.py", "Python", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45
"c:\Users\where\Documents\github\code\contest\00000c361d112\d117\q4\t4.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 32
"c:\Users\where\Documents\github\code\contest\00000c361d112\d118\q1\t1.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24
"c:\Users\where\Documents\github\code\contest\00000c361d112\d118\q2\t2.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 43
"c:\Users\where\Documents\github\code\contest\00000c361d112\d118\q3\t3.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 31
"c:\Users\where\Documents\github\code\contest\00000c361d112\d118\q4\t4 copy 2.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 37
"c:\Users\where\Documents\github\code\contest\00000c361d112\d118\q4\t4 copy.py", "Python", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 30
"c:\Users\where\Documents\github\code\contest\00000c361d112\d118\q4\t4.other.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 42
"c:\Users\where\Documents\github\code\contest\00000c361d112\d118\q4\t4.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 36
"c:\Users\where\Documents\github\code\contest\00000c361d112\d119\q1\t1.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25
"c:\Users\where\Documents\github\code\contest\00000c361d112\d119\q2\t2.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"c:\Users\where\Documents\github\code\contest\00000c361d112\d119\q3\t3.py", "Python", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"c:\Users\where\Documents\github\code\contest\00000c361d112\d119\q4\t4 copy.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 75
"c:\Users\where\Documents\github\code\contest\00000c361d112\d119\q4\t4.other copy.py", "Python", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 51
"c:\Users\where\Documents\github\code\contest\00000c361d112\d119\q4\t4.other.py", "Python", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 61
"c:\Users\where\Documents\github\code\contest\00000c361d112\d119\q4\t4.py", "Python", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 10, 102
"c:\Users\where\Documents\github\code\contest\00000c361d112\d120\q1\t1.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 38
"c:\Users\where\Documents\github\code\contest\00000c361d112\d120\q2\t2.py", "Python", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"c:\Users\where\Documents\github\code\contest\00000c361d112\d120\q3\t3.py", "Python", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 43
"c:\Users\where\Documents\github\code\contest\00000c361d112\d120\q4\t4.py", "Python", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 64
"c:\Users\where\Documents\github\code\contest\00000c361d112\d122\q1\t1.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 26
"c:\Users\where\Documents\github\code\contest\00000c361d112\d122\q2\t2.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 40
"c:\Users\where\Documents\github\code\contest\00000c361d112\d122\q3\t3.py", "Python", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 30
"c:\Users\where\Documents\github\code\contest\00000c361d112\d122\q4\t4.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 54
"c:\Users\where\Documents\github\code\contest\00000c361d112\d124\q1\t1.py", "Python", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31
"c:\Users\where\Documents\github\code\contest\00000c361d112\d124\q2\t2.py", "Python", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 35
"c:\Users\where\Documents\github\code\contest\00000c361d112\d124\q3\t3.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 38
"c:\Users\where\Documents\github\code\contest\00000c361d112\d124\q4\t4.py", "Python", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 47
"c:\Users\where\Documents\github\code\contest\00000c361d112\d125\q1\t1.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23
"c:\Users\where\Documents\github\code\contest\00000c361d112\d125\q2\t2.py", "Python", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"c:\Users\where\Documents\github\code\contest\00000c361d112\d125\q3\t3.py", "Python", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 43
"c:\Users\where\Documents\github\code\contest\00000c361d112\d125\q4\t4.py", "Python", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 33
"c:\Users\where\Documents\github\code\contest\00000c361d112\d126\q1\t1.py", "Python", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 28
"c:\Users\where\Documents\github\code\contest\00000c361d112\d126\q2\t2.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 38
"c:\Users\where\Documents\github\code\contest\00000c361d112\d126\q3\t3 copy.py", "Python", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 43
"c:\Users\where\Documents\github\code\contest\00000c361d112\d126\q3\t3.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 44
"c:\Users\where\Documents\github\code\contest\00000c361d112\d126\q4\t4.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 35
"c:\Users\where\Documents\github\code\contest\00000c361d112\d127\q1\t1.py", "Python", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 34
"c:\Users\where\Documents\github\code\contest\00000c361d112\d127\q2\t2.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 30
"c:\Users\where\Documents\github\code\contest\00000c361d112\d127\q3\t3 copy.py", "Python", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 57
"c:\Users\where\Documents\github\code\contest\00000c361d112\d127\q3\t3.py", "Python", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 59
"c:\Users\where\Documents\github\code\contest\00000c361d112\d127\q4\t4 copy.py", "Python", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 40
"c:\Users\where\Documents\github\code\contest\00000c361d112\d127\q4\t4.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 45
"c:\Users\where\Documents\github\code\contest\00000c361d112\template\q1\t1.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23
"c:\Users\where\Documents\github\code\contest\00000c361d112\template\q2\t2.py", "Python", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19
"c:\Users\where\Documents\github\code\contest\00000c361d112\template\q3\t3.py", "Python", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19
"c:\Users\where\Documents\github\code\contest\00000c361d112\template\q4\t4.py", "Python", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20
"c:\Users\where\Documents\github\code\contest\OTField\segTree\maximum-balanced-subsequence-sum\Fenwich.py", "Python", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 47
"c:\Users\where\Documents\github\code\contest\OTField\segTree\maximum-balanced-subsequence-sum\otVersion.py", "Python", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 116
"c:\Users\where\Documents\github\code\contest\OTField\segTree\maximum-balanced-subsequence-sum\others.py", "Python", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 79
"c:\Users\where\Documents\github\code\contest\OTField\segTree\maximum-balanced-subsequence-sum\otversion2.py", "Python", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 117
"c:\Users\where\Documents\github\code\contest\OTField\segTree\maximum-balanced-subsequence-sum\segTreeWithoutLazy.py", "Python", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 93
"c:\Users\where\Documents\github\code\contest\OTField\segTree\maximum-balanced-subsequence-sum\sortedlistVersion.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 40
"c:\Users\where\Documents\github\code\contest\OTField\segTree\maximum-balanced-subsequence-sum\testInput.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\where\Documents\github\code\contest\OTField\segTree\maximum-sum-queries\q2736UsingDynamicNode.py", "Python", 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 126
"c:\Users\where\Documents\github\code\contest\OTField\segTree\maximum-sum-queries\q2736usingSeg.py", "Python", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 103
"c:\Users\where\Documents\github\code\contest\OTField\segTree\maximum-sum-queries\testInput.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\where\Documents\github\code\contest\OTField\segTree\subarrays-distinct-element-sum-of-squares-ii\bitVersion.py", "Python", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 75
"c:\Users\where\Documents\github\code\contest\OTField\segTree\subarrays-distinct-element-sum-of-squares-ii\moveSegTreeToFunction.py", "Python", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 111
"c:\Users\where\Documents\github\code\contest\OTField\segTree\subarrays-distinct-element-sum-of-squares-ii\otherST.py", "Python", 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 129
"c:\Users\where\Documents\github\code\contest\OTField\segTree\subarrays-distinct-element-sum-of-squares-ii\otversion.py", "Python", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 22, 132
"c:\Users\where\Documents\github\code\contest\OTField\segTree\subarrays-distinct-element-sum-of-squares-ii\otversionTryFix.py", "Python", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 23, 135
"c:\Users\where\Documents\github\code\contest\OTField\segTree\subarrays-distinct-element-sum-of-squares-ii\testInput.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\where\Documents\github\code\contest\OTField\segTree\subarrays-distinct-element-sum-of-squares-ii\testInput2.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q1\q1.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 51
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q1\q1s.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 32
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q2\a23.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 59
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q2\q2.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 57
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q2\q2s.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 40
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q2\q2s1.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 41
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q2\q2s2.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 55
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q2\q2s4.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 17
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q2\q2s5.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 40
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q2\q2s6.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 30
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q2\q2s7.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 22
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q2\q2s8.py", "Python", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 20
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q2\q2s9.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 21
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q3\q3.py", "Python", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 83
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q3\q3s.py", "Python", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 62
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q4\q4.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 44
"c:\Users\where\Documents\github\code\contest\acf\r819-1726\q5\q5.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 44
"c:\Users\where\Documents\github\code\contest\acf\readme.md", "Markdown", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20
"c:\Users\where\Documents\github\code\contest\acf\template\q1\q1.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 47
"c:\Users\where\Documents\github\code\contest\acf\template\q2\q2.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 45
"c:\Users\where\Documents\github\code\contest\acf\template\q3\q3.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 46
"c:\Users\where\Documents\github\code\contest\acf\template\q4\q4.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 47
"c:\Users\where\Documents\github\code\contest\acf\template\q5\q5.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 47
"c:\Users\where\Documents\github\code\contest\acf\test1709\q1\q1.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 56
"c:\Users\where\Documents\github\code\contest\acf\test1709\q1\q11.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 37
"c:\Users\where\Documents\github\code\contest\acf\test1709\q2\q2.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 54
"c:\Users\where\Documents\github\code\contest\acf\test1709\q2\q22.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 36
"c:\Users\where\Documents\github\code\contest\acf\test1709\q3\q3.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 44
"c:\Users\where\Documents\github\code\contest\acf\test1709\q4\q4.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 44
"c:\Users\where\Documents\github\code\contest\acf\test1709\q5\q5.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 44
"c:\Users\where\Documents\github\code\contest\acf\test\q1\q1.py", "Python", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18, 80
"c:\Users\where\Documents\github\code\contest\acf\test\q2\q2.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 45
"c:\Users\where\Documents\github\code\contest\acf\test\q3\q3.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 46
"c:\Users\where\Documents\github\code\contest\acf\test\q4\q4.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 47
"c:\Users\where\Documents\github\code\contest\acf\test\q5\q5.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 47
"c:\Users\where\Documents\github\code\contest\gcj2022\a1\interactive\q5.4.py", "Python", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 58
"c:\Users\where\Documents\github\code\contest\gcj2022\a1\interactive\runner.py", "Python", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 10, 122
"c:\Users\where\Documents\github\code\contest\gcj2022\a1\interactive\usage.md", "Markdown", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\contest\gcj2022\a1\q1\q1.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 53
"c:\Users\where\Documents\github\code\contest\gcj2022\a1\q2\interactive\local_testing_tool.py", "Python", 0, 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 80, 327
"c:\Users\where\Documents\github\code\contest\gcj2022\a1\q2\interactive\q2i.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44
"c:\Users\where\Documents\github\code\contest\gcj2022\a1\q2\interactive\runner.py", "Python", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 10, 122
"c:\Users\where\Documents\github\code\contest\gcj2022\a1\q2\interactive\usage.md", "Markdown", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\contest\gcj2022\a1\q2\q2.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 54
"c:\Users\where\Documents\github\code\contest\gcj2022\a1\q3\local_testing_tool.py", "Python", 0, 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 80, 327
"c:\Users\where\Documents\github\code\contest\gcj2022\a1\q3\q3.py", "Python", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 43
"c:\Users\where\Documents\github\code\contest\gcj2022\a1\q4\q4.py", "Python", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 64
"c:\Users\where\Documents\github\code\contest\gcj2022\a1\q4\q42.py", "Python", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 64
"c:\Users\where\Documents\github\code\contest\gcj2022\a1\q4\q43.py", "Python", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 66
