"filename", "language", "Markdown", "Python", "Scala", "Java Properties", "YAML", "CSS", "JavaScript", "JavaScript JSX", "JSON", "XML", "HTML", "C++", "Haskell", "Go", "Java", "comment", "blank", "total"
"c:\Users\where\Documents\github\code\questions\000001\q1488.py", "Python", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 34
"c:\Users\where\Documents\github\code\questions\000001\q1494.2.py", "Python", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 65
"c:\Users\where\Documents\github\code\questions\000001\q1494.py", "Python", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 58
"c:\Users\where\Documents\github\code\questions\000001\q1601.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q1606.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q1609.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q1617.py", "Python", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 44
"c:\Users\where\Documents\github\code\questions\000001\q1654.py", "Python", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 31
"c:\Users\where\Documents\github\code\questions\000001\q1664.py", "Python", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\where\Documents\github\code\questions\000001\q1681.py", "Python", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 50
"c:\Users\where\Documents\github\code\questions\000001\q1691.2.py", "Python", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 23
"c:\Users\where\Documents\github\code\questions\000001\q1691.py", "Python", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 36
"c:\Users\where\Documents\github\code\questions\000001\q1697.py", "Python", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 54
"c:\Users\where\Documents\github\code\questions\000001\q1719.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q1761 copy 2.py", "Python", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"c:\Users\where\Documents\github\code\questions\000001\q1761 copy.py", "Python", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"c:\Users\where\Documents\github\code\questions\000001\q1761.py", "Python", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 30
"c:\Users\where\Documents\github\code\questions\000001\q1764.py", "Python", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 73
"c:\Users\where\Documents\github\code\questions\000001\q1765.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q1799.py", "Python", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 42
"c:\Users\where\Documents\github\code\questions\000001\q1801.py", "Python", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 49
"c:\Users\where\Documents\github\code\questions\000001\q1802.py", "Python", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 25
"c:\Users\where\Documents\github\code\questions\000001\q1803.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\questions\000001\q1819.py", "Python", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"c:\Users\where\Documents\github\code\questions\000001\q1993.py", "Python", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 65
"c:\Users\where\Documents\github\code\questions\000001\q2003.py", "Python", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 42
"c:\Users\where\Documents\github\code\questions\000001\q20115.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q2024.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q2029.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q2034.py", "Python", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q2045.py", "Python", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q2049.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q208.py", "Python", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q2127.py", "Python", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 41
"c:\Users\where\Documents\github\code\questions\000001\q2132 copy.py", "Python", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 49
"c:\Users\where\Documents\github\code\questions\000001\q2132.py", "Python", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 62
"c:\Users\where\Documents\github\code\questions\000001\q2182.py", "Python", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 35
"c:\Users\where\Documents\github\code\questions\000001\q2203.py", "Python", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 43
"c:\Users\where\Documents\github\code\questions\000001\q2258.py", "Python", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 52
"c:\Users\where\Documents\github\code\questions\000001\q2276.py", "Python", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 45
"c:\Users\where\Documents\github\code\questions\000001\q228.py", "Python", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\where\Documents\github\code\questions\000001\q2367.py", "Python", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\where\Documents\github\code\questions\000001\q2368.py", "Python", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 28
"c:\Users\where\Documents\github\code\questions\000001\q2565.py", "Python", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 43
"c:\Users\where\Documents\github\code\questions\000001\q2569.py", "Python", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 21, 120
"c:\Users\where\Documents\github\code\questions\000001\q269.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q2719.py", "Python", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 26
"c:\Users\where\Documents\github\code\questions\000001\q2736.py", "Python", 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 119
"c:\Users\where\Documents\github\code\questions\000001\q274.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q2809.py", "Python", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 25
"c:\Users\where\Documents\github\code\questions\000001\q2861.py", "Python", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"c:\Users\where\Documents\github\code\questions\000001\q2864.py", "Python", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 63
"c:\Users\where\Documents\github\code\questions\000001\q2865.py", "Python", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 26
"c:\Users\where\Documents\github\code\questions\000001\q30.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q310 copy.py", "Python", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 40
"c:\Users\where\Documents\github\code\questions\000001\q310.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q32.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q373.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q393.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q417.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q419.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q421 copy.py", "Python", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 77
"c:\Users\where\Documents\github\code\questions\000001\q421.py", "Python", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 59
"c:\Users\where\Documents\github\code\questions\000001\q427.1.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q427.py", "Python", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q472.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q507.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q514.py", "Python", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"c:\Users\where\Documents\github\code\questions\000001\q521.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q558.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q564.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q593.py", "Python", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q622.py", "Python", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 57
"c:\Users\where\Documents\github\code\questions\000001\q640.py", "Python", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 37
"c:\Users\where\Documents\github\code\questions\000001\q688.py", "Python", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q689.2.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\where\Documents\github\code\questions\000001\q699.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q71.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q715.2.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 22
"c:\Users\where\Documents\github\code\questions\000001\q715.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 1
"c:\Users\where\Documents\github\code\questions\000001\q722.py", "Python", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 52
"c:\Users\where\Documents\github\code\questions\000001\q731.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q741.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q749.2.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q749.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q764.1.py", "Python", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 31
"c:\Users\where\Documents\github\code\questions\000001\q764.py", "Python", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 27
"c:\Users\where\Documents\github\code\questions\000001\q765.py", "Python", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"c:\Users\where\Documents\github\code\questions\000001\q777.2.py", "Python", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\where\Documents\github\code\questions\000001\q777.py", "Python", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 28
"c:\Users\where\Documents\github\code\questions\000001\q792.py", "Python", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 28
"c:\Users\where\Documents\github\code\questions\000001\q798.2.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q798.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q816.py", "Python", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 43
"c:\Users\where\Documents\github\code\questions\000001\q834.py", "Python", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 42
"c:\Users\where\Documents\github\code\questions\000001\q851.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q855.py", "Python", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36
"c:\Users\where\Documents\github\code\questions\000001\q871.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q882.py", "Python", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34
"c:\Users\where\Documents\github\code\questions\000001\q891.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\where\Documents\github\code\questions\000001\q907.py", "Python", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 27
"c:\Users\where\Documents\github\code\questions\000001\q913.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\000001\q927.py", "Python", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 46
"c:\Users\where\Documents\github\code\questions\000001\q952.py", "Python", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 63
"c:\Users\where\Documents\github\code\questions\000001\q980.py", "Python", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 34
"c:\Users\where\Documents\github\code\questions\000001\t0001.py", "Python", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 31
"c:\Users\where\Documents\github\code\questions\000001\t001.py", "Python", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\where\Documents\github\code\questions\000001\test.py", "Python", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 29
"c:\Users\where\Documents\github\code\questions\0000\q1096.py", "Python", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 86
"c:\Users\where\Documents\github\code\questions\0000\q1487.py", "Python", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\where\Documents\github\code\questions\0000\q1605.py", "Python", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\where\Documents\github\code\questions\0000\q675.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 0, 0
"c:\Users\where\Documents\github\code\questions\0000\q80.py", "Python", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 49
"c:\Users\where\Documents\github\code\questions\0000\q845\q17.19.py", "Python", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 17
"c:\Users\where\Documents\github\code\questions\0000\q845\q845.2.py", "Python", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 34
"c:\Users\where\Documents\github\code\questions\0000\q845\q845.py", "Python", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\etc.md", "Markdown", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 39
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\notFinish.md", "Markdown", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 37
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\notFinish\q2029.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\notFinish\q2030.NotFinish.py", "Python", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 37
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\notFinish\q2035.NotFinish.py", "Python", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 36
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\notFinish\q2056.py", "Python", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\q2040.py", "Python", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 46
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\q2050.py", "Python", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\q2054.change.py", "Python", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 24
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\q2054.py", "Python", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\q2055.py", "Python", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\q2059.py", "Python", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 48
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\q2063.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\q2065.py", "Python", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 36
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\q2071.py", "Python", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 43
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\q2071.sortedList.py", "Python", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 39
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\q2092.2.py", "Python", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\q2092.dus2.py", "Python", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 56
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\q2092.py", "Python", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 70
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\q2096.py", "Python", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 39
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\q2097.py", "Python", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 38
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\q2276.py", "Python", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 53
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\redo\q2127.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\redo\q2132.py", "Python", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 12
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\redo\q2135.py", "Python", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 11
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\redo\q2136.py", "Python", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\redo\q2162.py", "Python", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\redo\q2163.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\redo\q2172.py", "Python", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\redo\q2183.py", "Python", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\redo\q2188.py", "Python", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 11
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\redo\q2209.py", "Python", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 12
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\redo\q2213.py", "Python", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 11
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\redo\q2223.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\redo\q2227.py", "Python", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 31
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\redo\q2258.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\redo\q2281.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"c:\Users\where\Documents\github\code\questions\0000\redo\2022.9.29\redo\q2289.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
