"filename", "language", "Properties", "Markdown", "Python", "Java", "Scala", "Go", "XML", "Log", "C++", "HTML", "C#", "JSON", "comment", "blank", "total"
"c:\Users\where\Documents\github\code\hackerrank\EA\ThermoMeter\ThermoMeter\Program.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 11, 5, 57
"c:\Users\where\Documents\github\code\hackerrank\EA\ThermoMeter\ThermoMeter\Properties\AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 17, 5, 37
"c:\Users\where\Documents\github\code\hackerrank\EA\ThermoMeter\ThermoMeter\ThermoItem.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 21, 6, 92
"c:\Users\where\Documents\github\code\hackerrank\EA\ThermoMeter\ThermoMeter\ThermoMeter.csproj", "XML", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 0, 66
"c:\Users\where\Documents\github\code\hackerrank\EA\ThermoMeter\ThermoMeter\ThermoRecord.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 21, 6, 133
"c:\Users\where\Documents\github\code\hackerrank\EA\newThermoMeter\HelperAdapter.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 5, 2, 33
"c:\Users\where\Documents\github\code\hackerrank\EA\newThermoMeter\Program.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 11, 5, 57
"c:\Users\where\Documents\github\code\hackerrank\EA\newThermoMeter\ThermoItem.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 21, 6, 92
"c:\Users\where\Documents\github\code\hackerrank\EA\newThermoMeter\ThermoRecord.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 21, 6, 133
"c:\Users\where\Documents\github\code\hackerrank\EA\newThermoMeter\bin\Debug\netcoreapp2.1\newThermoMeter.deps.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 812, 0, 0, 812
"c:\Users\where\Documents\github\code\hackerrank\EA\newThermoMeter\bin\Debug\netcoreapp2.1\newThermoMeter.runtimeconfig.dev.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9
"c:\Users\where\Documents\github\code\hackerrank\EA\newThermoMeter\bin\Debug\netcoreapp2.1\newThermoMeter.runtimeconfig.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9
"c:\Users\where\Documents\github\code\hackerrank\EA\newThermoMeter\newThermoMeter.csproj", "XML", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 23
"c:\Users\where\Documents\github\code\hackerrank\EA\newThermoMeter\obj\Debug\netcoreapp2.1\newThermoMeter.AssemblyInfo.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 5, 3, 17
"c:\Users\where\Documents\github\code\hackerrank\EA\newThermoMeter\obj\newThermoMeter.csproj.nuget.g.props", "XML", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 18
"c:\Users\where\Documents\github\code\hackerrank\EA\newThermoMeter\obj\newThermoMeter.csproj.nuget.g.targets", "XML", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\where\Documents\github\code\hackerrank\EA\newThermoMeter\obj\project.assets.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3626, 0, 0, 3626
"c:\Users\where\Documents\github\code\hackerrank\ETC\performance.py", "Python", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 44
"c:\Users\where\Documents\github\code\hackerrank\FolderTemplate\Q1\q1.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\FolderTemplate\Q1\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\FolderTemplate\Q2\q2.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\FolderTemplate\Q2\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\FolderTemplate\Q3\q3.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\FolderTemplate\Q3\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\FolderTemplate\Q4\q4.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\FolderTemplate\Q4\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\FolderTemplate\Q5\q5.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\FolderTemplate\Q5\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\FolderTemplate\Q6\q6.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\FolderTemplate\Q6\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\FolderTemplate\Q7\q7.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\FolderTemplate\Q7\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\Greedy\Grid\grid.py", "Python", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 49
"c:\Users\where\Documents\github\code\hackerrank\Hack101\CarShow\car.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 27, 105
"c:\Users\where\Documents\github\code\hackerrank\Hack101\CarShow\car.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 41
"c:\Users\where\Documents\github\code\hackerrank\Hack101\Topo\topo.py", "Python", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 15
"c:\Users\where\Documents\github\code\hackerrank\Hack101\mayer\mayer.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 33
"c:\Users\where\Documents\github\code\hackerrank\Hack42\ArrayPair\arraypair.py", "Python", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 47
"c:\Users\where\Documents\github\code\hackerrank\Hack42\TurnOff\turnoff.py", "Python", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 36
"c:\Users\where\Documents\github\code\hackerrank\HackerRankTemplate.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 27
"c:\Users\where\Documents\github\code\hackerrank\Hour23\Q1\q1.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 38
"c:\Users\where\Documents\github\code\hackerrank\Hour23\Q1\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\Hour23\Q2\q2.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\Hour23\Q2\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\Hour23\Q3\q3.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\Hour23\Q3\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\Hour23\Q4\q4.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\Hour23\Q4\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\Hour23\Q5\q5.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\Hour23\Q5\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\Hour23\Q6\q6.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\Hour23\Q6\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\Hour23\Q7\q7.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\Hour23\Q7\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\Hour\fairCut.py", "Python", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 55
"c:\Users\where\Documents\github\code\hackerrank\Hour\reStr\repStr.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 36
"c:\Users\where\Documents\github\code\hackerrank\Hour\reStr\te.py", "Python", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 29
"c:\Users\where\Documents\github\code\hackerrank\Hour\repStr.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 36
"c:\Users\where\Documents\github\code\hackerrank\Lib\24Game\game24.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25
"c:\Users\where\Documents\github\code\hackerrank\Lib\BSearch\bsearch.py", "Python", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 29
"c:\Users\where\Documents\github\code\hackerrank\Lib\BiSect\NumberBetweenLeftRight.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\where\Documents\github\code\hackerrank\Lib\BiSect\bisectWithKey.py", "Python", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20
"c:\Users\where\Documents\github\code\hackerrank\Lib\BiSect\keyifyList.py", "Python", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\where\Documents\github\code\hackerrank\Lib\BiSect\sortedcollection.py", "Python", 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 51, 311
"c:\Users\where\Documents\github\code\hackerrank\Lib\BiSect\sortedcollectionTest.py", "Python", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 139
"c:\Users\where\Documents\github\code\hackerrank\Lib\CombinationSum\combinationSumDP.py", "Python", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 19
"c:\Users\where\Documents\github\code\hackerrank\Lib\DSU\dsu.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 39
"c:\Users\where\Documents\github\code\hackerrank\Lib\DSU\dsuwithrank.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30
"c:\Users\where\Documents\github\code\hackerrank\Lib\DictContains\Dictcontains.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 30
"c:\Users\where\Documents\github\code\hackerrank\Lib\DistinctRange\DistinctRange.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 21
"c:\Users\where\Documents\github\code\hackerrank\Lib\ExpressionEvalForString\QforEvalString.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 44
"c:\Users\where\Documents\github\code\hackerrank\Lib\ExpressionEvalForString\evalString.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 42
"c:\Users\where\Documents\github\code\hackerrank\Lib\Factorize\factorize.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\where\Documents\github\code\hackerrank\Lib\Faulhaber\a.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 0, 0, 0, 34, 281
"c:\Users\where\Documents\github\code\hackerrank\Lib\Faulhaber\faulhaber.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 29
"c:\Users\where\Documents\github\code\hackerrank\Lib\Faulhaber\faulhaber2.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 45
"c:\Users\where\Documents\github\code\hackerrank\Lib\Faulhaber\faulhaber3.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 39
"c:\Users\where\Documents\github\code\hackerrank\Lib\Faulhaber\faulhaber4.py", "Python", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 124
"c:\Users\where\Documents\github\code\hackerrank\Lib\Faulhaber\faulhaberCpp.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 21, 14, 172
"c:\Users\where\Documents\github\code\hackerrank\Lib\FiniteStateMachine\FiniteStateMachine.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 44
"c:\Users\where\Documents\github\code\hackerrank\Lib\Graph\index.md", "Markdown", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\where\Documents\github\code\hackerrank\Lib\Link\LinkNodeTree.py", "Python", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 60
"c:\Users\where\Documents\github\code\hackerrank\Lib\Link\linkedNode.py", "Python", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 60
"c:\Users\where\Documents\github\code\hackerrank\Lib\List\MaxNSubArray\MaxNSubList.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 49
"c:\Users\where\Documents\github\code\hackerrank\Lib\MaxAreaInMatrix\maxAreaInMatrix.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 48
"c:\Users\where\Documents\github\code\hackerrank\Lib\MaxMinTree\maxMinTree.py", "Python", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 113
"c:\Users\where\Documents\github\code\hackerrank\Lib\MaxRectangle\UsingStackMaxRectange.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 29
"c:\Users\where\Documents\github\code\hackerrank\Lib\MinSpanTree\minSpanTree.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 38
"c:\Users\where\Documents\github\code\hackerrank\Lib\MiniCut\miniCut.py", "Python", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 47
"c:\Users\where\Documents\github\code\hackerrank\Lib\ModPow\modpow.py", "Python", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\where\Documents\github\code\hackerrank\Lib\Palindromic\longPar.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 32
"c:\Users\where\Documents\github\code\hackerrank\Lib\Palindromic\longparlist.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 31
"c:\Users\where\Documents\github\code\hackerrank\Lib\PersistentArray\main.go", "Go", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 18, 95
"c:\Users\where\Documents\github\code\hackerrank\Lib\PrefixTree\Trie.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"c:\Users\where\Documents\github\code\hackerrank\Lib\Prime\isPrime.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\where\Documents\github\code\hackerrank\Lib\Query\LeftRightQuery\w30q5.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 60
"c:\Users\where\Documents\github\code\hackerrank\Lib\RMQ\segmentTree.py", "Python", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 60
"c:\Users\where\Documents\github\code\hackerrank\Lib\RMQ\segmentTreeForFun.py", "Python", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 68
"c:\Users\where\Documents\github\code\hackerrank\Lib\RMQ\segmentTreeForMax.py", "Python", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 58
"c:\Users\where\Documents\github\code\hackerrank\Lib\SegmentUpdate\segUpdate.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 45
"c:\Users\where\Documents\github\code\hackerrank\Lib\SegmentUpdate\segUpdate1.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 45
"c:\Users\where\Documents\github\code\hackerrank\Lib\SegmentUpdate\segUpdate12.py", "Python", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 54
"c:\Users\where\Documents\github\code\hackerrank\Lib\SegmentUpdate\segUpdate122.py", "Python", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 89
"c:\Users\where\Documents\github\code\hackerrank\Lib\SpanMerge\spanMerge.py", "Python", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\where\Documents\github\code\hackerrank\Lib\SpanMerge\spanMerge2.py", "Python", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25
"c:\Users\where\Documents\github\code\hackerrank\Lib\Square Root Decomposition\SqureDecompo.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 4
"c:\Users\where\Documents\github\code\hackerrank\Lib\String\FastFindSubString\RollingHash.py", "Python", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 49
"c:\Users\where\Documents\github\code\hackerrank\Lib\String\suffixarray.py", "Python", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 79
"c:\Users\where\Documents\github\code\hackerrank\Lib\TCP\TCP\tcpclient.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21
"c:\Users\where\Documents\github\code\hackerrank\Lib\TCP\TCP\tcpserver.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25
"c:\Users\where\Documents\github\code\hackerrank\Lib\TCP\UDP\udpclient.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23
"c:\Users\where\Documents\github\code\hackerrank\Lib\TCP\UDP\udpserver.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24
"c:\Users\where\Documents\github\code\hackerrank\Lib\TreeRelated\DSU\findCircle.py", "Python", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 49
"c:\Users\where\Documents\github\code\hackerrank\Lib\TreeRelated\longestSameValuePath\longestSameValuePath.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 39
"c:\Users\where\Documents\github\code\hackerrank\Lib\Trie\trie.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\where\Documents\github\code\hackerrank\Lib\Trie\trie2.py", "Python", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 65
"c:\Users\where\Documents\github\code\hackerrank\Lib\args\fibs.py", "Python", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 35
"c:\Users\where\Documents\github\code\hackerrank\Lib\crypto\aes.py", "Python", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 73
"c:\Users\where\Documents\github\code\hackerrank\Lib\csv\csvTran.py", "Python", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 58
"c:\Users\where\Documents\github\code\hackerrank\Lib\csv\scripts\csvToSql.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 32
"c:\Users\where\Documents\github\code\hackerrank\Lib\csv\scripts\format.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 12
"c:\Users\where\Documents\github\code\hackerrank\Lib\csv\scripts\generator\file.py", "Python", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26
"c:\Users\where\Documents\github\code\hackerrank\Lib\exponen\exponen.py", "Python", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 91
"c:\Users\where\Documents\github\code\hackerrank\Lib\exponen\exponen2.py", "Python", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\where\Documents\github\code\hackerrank\Lib\pairMatch\pairMatch.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 19
"c:\Users\where\Documents\github\code\hackerrank\Lib\pythonQuickLib.py", "Python", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 30
"c:\Users\where\Documents\github\code\hackerrank\Lib\sortedList\sortedList.py", "Python", 0, 0, 836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 359, 315, 1510
"c:\Users\where\Documents\github\code\hackerrank\Lib\suffixArray\lce.py", "Python", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 97
"c:\Users\where\Documents\github\code\hackerrank\Lib\suffixArray\lcp.py", "Python", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 81
"c:\Users\where\Documents\github\code\hackerrank\Lib\suffixArray\suffixArray.py", "Python", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 53
"c:\Users\where\Documents\github\code\hackerrank\Moody\Asterisk2\express.py", "Python", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 11, 139
"c:\Users\where\Documents\github\code\hackerrank\Moody\Asterisk\asterisk.py", "Python", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 91
"c:\Users\where\Documents\github\code\hackerrank\Moody\ColorInTree\colortree.py", "Python", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 23, 145
"c:\Users\where\Documents\github\code\hackerrank\Moody\GAla\gala.py", "Python", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22, 130
"c:\Users\where\Documents\github\code\hackerrank\Moody\GAla\gala1.py", "Python", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 75
"c:\Users\where\Documents\github\code\hackerrank\Moody\GAla\gala2.py", "Python", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22, 104
"c:\Users\where\Documents\github\code\hackerrank\Moody\GAla\galaEDI.py", "Python", 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 156
"c:\Users\where\Documents\github\code\hackerrank\Moody\LearnPast\past.py", "Python", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 30
"c:\Users\where\Documents\github\code\hackerrank\Moody\PresidentialGala\gala.py", "Python", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 69
"c:\Users\where\Documents\github\code\hackerrank\Moody\PresidentialGala\gala1.py", "Python", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 76
"c:\Users\where\Documents\github\code\hackerrank\Moody\SmallRisk\risk.py", "Python", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 33
"c:\Users\where\Documents\github\code\hackerrank\Morgen\task1\test1.py", "Python", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 72
"c:\Users\where\Documents\github\code\hackerrank\Morgen\test2\test2.py", "Python", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 74
"c:\Users\where\Documents\github\code\hackerrank\PythonSimple\generator\simple.py", "Python", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 33
"c:\Users\where\Documents\github\code\hackerrank\PythonSimple\simple\format.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 29
"c:\Users\where\Documents\github\code\hackerrank\README.md", "Markdown", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\where\Documents\github\code\hackerrank\Shopee\test.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 72
"c:\Users\where\Documents\github\code\hackerrank\Sort\insertsort\insersort.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 37
"c:\Users\where\Documents\github\code\hackerrank\Sort\insertsort\others.py", "Python", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\where\Documents\github\code\hackerrank\Temp\Scala\add.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"c:\Users\where\Documents\github\code\hackerrank\Temp\a.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\where\Documents\github\code\hackerrank\Temp\equationNotAC\equation.py", "Python", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 69
"c:\Users\where\Documents\github\code\hackerrank\Temp\pancake\pancake.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 46
"c:\Users\where\Documents\github\code\hackerrank\Temp\peasant\peasant.py", "Python", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 78
